,Unnamed: 0,tweet,label
17403,17403,rt TAG yankees survive th-inning scare to beat rangers gardner hr rbi r teixeira hr rbi r htt,0
12959,12959,my bad that was about TAG TAG why bitches act like i can't read or like words don't have a meaning,0
8965,8965,even the birds think this waking up early thing is bunk,0
848,848,#mt TAG TAG TAG TAG TAG TAG TAG TAG TAG TAG,0
9212,9212,fruit o who tf does wohs think they are trynna serv a nigguh dat lame shit,0
12749,12749,man why do these hoes even bother wearing clothes when they're going out like that,0
3566,3566,jrise ill fuck you til you love me faggot,0
3085,3085,duckin fope thats a win right there any nigga who doesnt partake in that is a faggot even if they dont smoke,0
12760,12760,mannnn tonight feels like trash,0
20715,20715,she been a hoe all summer but soon as the fall weather hit she'll probably forget about all that and be a good girl again that's the cycle,0
10437,10437,i hate all these industry fags i hope they all get the nigerian summer flu,1
5609,5609,big msudawg oh state just enjoy your trailer trash and your sub par sports,0
13033,13033,my expectations are high when it comes to anything my weed my pussy my food my clothes n kicks people that shit needa be a to me,0
2964,2964,daniellaparella no i wuz just making a general statement i've never called u a bitch,0
16062,16062,rt TAG im shitty but i promise u im better than that bitch,0
15570,15570,rt TAG TAG that hoe starleasha i heard she give uh nigga good ass education lmao,0
12167,12167,just stopped by the line up room TAG still look like a doo wop singer,0
11807,11807,in the past week both paula dean and my uncle lost their jobs for saying nigger bullllllshiiiiitttt,0
10700,10700,i love all my bitches and im ridin for all my bitches no matter what,0
8997,8997,everybody TAG was bout to fuck a fat bitch,0
22964,22964,women can't do something called live life apparently that's being a hoe,0
22825,22825,who'd have thought my redneck husband would claim the hipster glasses,0
17121,17121,rt TAG TAG that bitch was looking for anything to go up her ass haha,0
17071,17071,rt TAG in their primes mj would have dominated lbj in on just so much mentally tougher mj's trash talk alone would unn,0
3785,3785,kellinquinn please acknowledge my existence you amazing son of a bitch,0
22535,22535,we so deep in this bitch we might drown,0
19659,19659,rt TAG y'all look fucking retarded with y'alls pants down to your ankles,0
1541,1541,tketterhagen better not have any bitch ass people in my classes tomorrow,0
14765,14765,rt TAG must-watch bill maher schools pbs host charlie rose over islam's illiberal beliefs,0
4691,4691,sheanxiv yea ion do brussel sprouts i barely do cordon bleu but i wanted to try something dif i get tired of nigger foods,0
17749,17749,rt TAG girl i know you got hoes me,0
19681,19681,rt TAG it's paid for only k miles and the bitches always have my money,0
18865,18865,rt TAG and if you aint a hoe get up out my trap house,0
270,270,unholy jack these harbor bitches are all party bus hoes lol all,0
16410,16410,rt TAG and rounding out our cnn ebola panel tonight the monkey from the film outbreak,0
7215,7215,tupacselenas bitch smd,0
16568,16568,rt TAG after ya girl walks in ya crib and has hoes for ya niggas,0
7649,7649,all theses hoes on me they so phony,0
6383,6383,kelvinkayyy safe bruv welcum to twitter my niggur,0
15247,15247,rt TAG if i got something to say to you ill you until then dont be concerned about my tweets bitch,0
19001,19001,rt TAG u do realize when you say omg my ex downgraded lol xddd it makes you seem like a creepy little cunt that can't seem to de,0
14643,14643,rt TAG TAG TAG lol they turn down to early bunch a pussies,0
10682,10682,i liked a TAG video conor mcgregor trash talking chad mendes i can rest my balls on your forehead,0
22663,22663,when i wanna nut an she wanna nut at the same time i'm peyton manning this bitch audible omha,0
8148,8148,bout to make some brownies in a few,0
7912,7912,bad bitches an good weed,0
24677,24677,when ya name gain weight ya ex hoes can't let go,0
10026,10026,i am so damn done dealing with hoes with kids puerto rican dominican i don't care,0
10913,10913,i swear i needa go on n go back to the old me because bitches think its a game apparently let's be real,0
16433,16433,rt TAG TAG when dykes hear ladies free before,0
3310,3310,grizzboadams TAG haha ight nig calm yoself,1
21309,21309,tell them hoes come here cause it look like they forgot bout me but the fact that they aint seen me that should say alot bout me,0
23137,23137,yeah right yeah right this guys a faggot,0
15150,15150,rt TAG bitch get off twitter and text me back i love u,0
9259,9259,fuck is yaw sayin bitch my hood love me,0
420,420,ain't that about a bitch what does that mean,0
18336,18336,rt TAG inkkofrosess makem eat my ass since eating pussy ain't major nomore,0
3487,3487,imsolk v gun game pussy,0
4688,4688,shawnieceqb i remember a time when hilfiger wus seen as being above polo until he said he aint wan niggers wearing his ish,0
11903,11903,it really is too bad that TAG had faggot marriage forced upon her after her citizens declared it illegal,1
5270,5270,zitlalyl how is he supposed to attract bitches in a tutu though,0
18053,18053,rt TAG when eminem said call me a faggot cause i hate a pussy,0
7120,7120,tay baybay pussy heels haha,0
12293,12293,lol what bitches yea go get the bouncer we were eye ballin your clearly pussy ass,0
421,421,all these bitches want a baby i don't want no children,0
23224,23224,you a pussy dawg TAG,0
6145,6145,ianbmaggard lol all the kids that act redneck in oviedo,0
1920,1920,thachosenkid what hoes do i have tbh on the highest of keys same,0
6906,6906,red daddy TAG and dis wus after i offered to help faggot ass nigga get custody of his kids im lowkey heated,0
218,218,queen kaaat it took a while for you to find me but i was hiding in the lime tree TAG dis bitch in da wrong tree bro,0
5200,5200,yankees TAG daggone it twins kick it up a notch time to beat the yankees,0
18119,18119,rt TAG and if you aint a hoe get up out my traphouseeee,0
2387,2387,alan casillas bitches or wat,0
8266,8266,but yall niggas wanna call these women hoes when they leave you for a nigga that appreciates her fuck you lil niggas,0
8813,8813,don't mind black people hate niggers,1
5135,5135,whale tail what'd the note say stop being a bitch here's some flowers lt gets em everytime,0
6638,6638,markoketchuck the black girl is lighter than every other bitch on here y'all needa stop playin fuckin up darkskin girls body image,0
1103,1103,amillinati bro like i really enjoy like eating pussy from the back it makes it more nasty i like nasty haha you like eating ass,0
23872,23872,got your hoe on the scroll,0
16763,16763,rt TAG you have a girlfriend stop asking these hoes to be your bestfriend,0
20641,20641,scrappy got the hoes it's of em on stage i wonder how many in the audience,0
7359,7359,yokbfilthy shit is trash,0
20365,20365,rt TAG yung nation riot still bump that hoe,0
6035,6035,goldiethegamma TAG i'm referring to the second down put vick in slot play TAG,0
19083,19083,rt TAG phizzyph if she got the chipotle plug cuff that hoe TAG TAG,0
23562,23562,all these hoes sweating and chasing niggas on this show,0
17434,17434,rt TAG stop talking ghetto you're white,0
4563,4563,rodmarley fr was finna bam a nicca he said yu lucky i jus got a robbery call,0
23076,23076,yahhhhhh bitch yahhhh,0
24316,24316,omg that bitch sang uninvited ugh :-( TAG setlist TAG,0
9930,9930,how now gung-ho,0
5937,5937,erinscafe bu i do i do hate the playa and the yankees if i hate the yankees for their payroll i have to hate the dodgers,0
14061,14061,rt TAG niggas love cuffing hoes then acting surprised when they turn out to be hoes,0
1494,1494,rspectmy pretty if a bitch comes for me i hope she bout all that slick shit she yapping about thuggin,0
17889,17889,rt TAG have to go with the slant pass to your outside linebacker in that situation,0
8181,8181,brilliant job by TAG to limp it back to the pits without causing a yellow wish he didn't need to though TAG,0
13916,13916,produced by yung TAG bouta drop dis hoe,0
1114,1114,ashton sos an itsy bitsy teeny weeny yellow pock-a-dot bikini polk ashton polk,0
13391,13391,no nigga a leave a chick with some good pussy unless he just paper chasin,0
22031,22031,this faggot in a truck was tailgating me so i hit my breaks he cut me off i switched lanes he cuts me off again to be a little biatch then,0
13331,13331,niggas get pussy in the friend zone,0
12305,12305,lakers are a purple and yellow garbage can,0
22987,22987,would you be interested in some eggplant TAG twerk on me,0
861,861,#porn #android #iphone #ipad #sex #xxx TAG brazilian bbw babe drilled in pussy and ass,0
21769,21769,these hoes ain't loyal TAG naya rivera got married three months after breaking up with big sean,0
658,658,get to hit any bitch on campus he wants to,0
5754,5754,coffincreepxx you had to throw in the faggot word smh smh smh,1
21076,21076,someone tell this hoe to turn on lion king,0
11853,11853,is yankee in a good mood today or what,0
4395,4395,paulyy nah some honkey lookin dude at chr,0
21160,21160,still confused why king ordered two tranny hookers to the party last night,0
13851,13851,pistols and bad bitches hustlers and bad business,0
16618,16618,rt TAG i stopped caring about mcm when i noticed dykes where getting chose before me,1
7382,7382,z mbiedance message me hoe i need to plan stuff,0
5458,5458,aasthaxoxo oh shut your mouth i was talkin about the morning you fag,1
7890,7890,baby i can make that pussy rain often,0
280,280,xojennygirl i'm making marack my girlfriend TAG aye b you pullin hoes just like o taught you,0
15964,15964,rt TAG i hate ghetto loud rude ugly bitches bitch you already ugly why the f ck you gotta to be loud too,0
2870,2870,cokamoschiach his defense is trash and he's been rocked by jesus soto karass and diego chaves,0
22882,22882,why give a bitch ur heart when she'd rather have a purse why give a bitch an inch when she'd rather have these hoes aint loyal TAG,0
1131,1131,baseddevjay bruh i'm telling you if she got zebra print bed sheets she a hoe TAG,0
5082,5082,vnnforum these marxist kikes promoted anti-semitism by creating this film what was their incentive they just promote their enemies,0
675,675,#bitchslapthursdays nite pure passion doors open but we watching the game in that bitch too,0
9054,9054,famous women be the biggest hoes,0
9691,9691,hate when my hoes get out here an start actin single smh TAG TAG TAG,0
7473,7473,a white lighter is bad luck not yellow ur stupid,0
7455,7455,a nicca got some crazy head last night,0
5281,5281,bdoe bro u trash at that zombies,0
2050,2050,i really don't give a fuck once you start that you got hoes you fuck with bitches shit i'm deleting yo,0
10240,10240,i don't trust no bitch i dog em out,0
3514,3514,innerslutty i got u bitch,0
21917,21917,this charlie murder game is pretty dope TAG,0
9282,9282,fuck the cowboys the giants the redskins TAG TAG,0
14083,14083,rt TAG lifelong yankee fan puts aside rooting interest and returns lost red sox world series ring to rightful owner,0
24234,24234,my little sisters kik name is thot ass thot why all my sister have to be freak hoes,0
1594,1594,unbearabletier i ate oomf pussy her,0
14952,14952,rt TAG these hoes be dying for attention,0
20997,20997,so you females feel like it's ok to dress like a hoe smh i just hope i don't have a daughter please god,0
24745,24745,yo bitch look like a boogawolf,0
7784,7784,any nicca gettin it n da ass is a fag cruelladetrill howw please explain this twitter logic i'm confused TAG TAG,0
7597,7597,all my old hoes gone love my video,0
4198,4198,msmyag yep them bitches are dumb af loyal but dumb lol,0
16392,16392,rt TAG slowly moving down the list in bs and hoes i already know nolan and lamar stock is rising lol,0
12475,12475,live birds found in elmo doll at us-mexico border from TAG,0
18075,18075,rt TAG TAG because outman is a brand-new TAG and because girardi will never use relievers when he can use,0
19119,19119,rt TAG i know where i would be tonight if i was in TAG TAG i can bet that bitch gone be lit tonight,0
764,764,#remake with TAG dcyoungfly dirtymoney TAG TAG damn that bitch a bab that's a big,0
24583,24583,this one bitch dont feel the same no more an henny dont really kill the pain no moree,0
8125,8125,bobby stole the black from gabby pedro but she kept all the ghetto TAG,0
18690,18690,rt TAG good girls take months before they move on only hoes jump from nigga to nigga don't argue with me this is scien,0
7788,7788,any solution to zog which doesn't deal with demographics only laws is no solution TAG,0
18962,18962,rt TAG when you clam up my survival instinct is to kick the door shut,0
10522,10522,i hate yellow jackets can't feel arms and back lol,0
4050,4050,mattyfatass pussy,0
21082,21082,sometimes i feel like being really nice to everyone then i'm just like wait you're all bitches anyway soooo,0
8808,8808,don't lose sleep bout these bitches bc they come and go,0
18132,18132,rt TAG sundy a old school ho tho,0
14966,14966,rt TAG brees you need a black hoe who cheating on her man that work offshore that would fuck you while the baby in the bed w,0
9418,9418,getting hit off a cunt thats about foot sideways and a cunt that was in the army lol i dini care yous are fuckin laughable,1
14941,14941,rt TAG TAG TAG you're tweeting at the cringiest people in darth here and dana is our bitch lmao she follows our r,0
15182,15182,rt TAG lol at my mentions liberal you're a racist bitch liberal yeah kill all whites liberal is white liberal not,0
18896,18896,rt TAG i gave my number to this bad ass bitch a few days ago she said i'll call you when i make it home i'm starting to think tha,0
4585,4585,runuldorants faggot sack,1
13782,13782,people are fucking retarded lol,1
7896,7896,back TAG me and TAG used to have to stiff-arm bitches that kept tryna steal our fitteds,0
21642,21642,their salsa negro is awesome TAG TAG,0
2070,2070,ima real young niggah witha muhhfuckin attitude walk up i'm yo spot you would think a niggah mad at you,0
4719,4719,smokee smb damn i just got called a hoe,0
4922,4922,theironpony you rebel next you'll be ripping mattress tags off it's a slippery slope,0
7142,7142,theboss leslie i didn't tag you negro lol,0
21343,21343,thanksgiving with some TAG TAG ignore the chink eyes,0
4155,4155,montulos lakers are trash,0
1976,1976,best asian massage on the park slope top rated spa,0
11386,11386,i'm so glad i don't wake up lookin like one those medusa lookin bitches,0
21215,21215,subtweettweettweettweet cuz skinny niggah but my dick long,0
19987,19987,rt TAG TAG TAG congratulations for reinforcing the stereotype for insecure uneducated uncivilized ba,0
18844,18844,rt TAG hoes find a way to hoe no matter what,0
19935,19935,rt TAG bitch must have a amp be related to jesus then thebsharp gpa or legacy TAG how this bitch get in,0
6631,6631,marcostc niggas be pressed pussy it ain't nuthin instead of worrying who dat bitch fucking why don't u get chu sum money,0
3641,3641,jeffblogwell time to call hoes,0
17533,17533,rt TAG i be in yo bitch pussy like,0
12032,12032,jameis tweet TAG fuck her right in the pussy,0
4956,4956,therealcvl and TAG are faggots kbye,1
1782,1782,idntwearcondoms u get what u put in if all u offering is pussy don't be mad when all u receive is dick,0
23583,23583,anybody want any sugar maple saplings i have about popping up in heidi's hillbilly beach me and emm's planted two friday,0
7204,7204,trix i have something that you don't bitch always remember that,0
7166,7166,therealjuicyj TAG yea ho,0
12433,12433,like my rd grade teacher used to say you either eat pussy or you are one what's it gonna be TAG TAG,0
5960,5960,feliciawolfee thanks hoe,0
19383,19383,rt TAG buzzfeed males who live in the city and buy meat under plastic mock girls who use guns and go hunting who is more manly,0
5075,5075,unicorncowboy TAG TAG mutha fuckahs better bring me all the brownies ever,0
4730,4730,soldier eaodgrn you are a teabagger scum who wants to threaten people with his penis extender you are a danger to this country,1
23924,23924,hoe w the chanel backpack please,0
9011,9011,everyone tells me the exact same thing but i won't listen coon,1
11002,11002,i use to wanna fuck that bitch but not no mo,0
1821,1821,kingcvpital ginasanabria kingcvpital keanabermudez men are the biggest hoes lmao,0
12964,12964,my bestfriend is the biggest bitch i know that's why we are best friends lol,0
9291,9291,fuck this fuckin bitch and her stupid analysis bullshit,0
15045,15045,rt TAG tell bubba in alabama youre african and not black and he's gonna call you a nigger with an extra hard er,0
20043,20043,rt TAG llamf cumin wit better bars already bitch boiz yall dun fukd all da way up,0
17521,17521,rt TAG friday pm TAG vivek balk bengali harlem amp the lost histories of south asian america,0
11717,11717,im a westside niggah so you know im rockin wit game,0
22929,22929,will you sell that pussy for me,0
1362,1362,kinggki im drunk i'm bout to bitch need a ride,0
2878,2878,coley cee bitch kill yo self,0
2713,2713,buy mortimer TAG TAG TAG TAG hookers are always complimentary-who wants to be with a bitch,0
12938,12938,my saying is bitch go get yo nigga hoe cuz i'm gonna beat yo ass just like am gonna beat nigga bitch go get yo nigga,0
5636,5636,bonnoxxx nah bitch u addicted to spazzin fasho fuc molly tht shit happend time and lean scarce so stfu hoe ass go spazz on sum thot,0
9104,9104,fine i'll settle for an oreo milkshake,0
8344,8344,can't get no pussy to kirk franklin idc how long it's been for ya,0
13518,13518,obama s newly released gitmo jihadi has links to terrorists in syria TAG TAG,0
5911,5911,efethegoddess the shirt trash and i'm leaving your room a mess,0
15538,15538,rt TAG i love a bad bitch with a attitude idk why but a cutie that's a savage is sexy as fuck,0
13874,13874,political ass bitches,0
16620,16620,rt TAG TAG TAG so hes retarded and gay what a mix,0
11301,11301,i'm jus a trill nicca mane,0
2858,2858,cinwicked did you just call my sweet baboo a ho,0
2729,2729,cok coke now mfa don't wanna spend a dime wit em prolly out here yelling money over bitches,0
498,498,i'm feelin like malcolm in the middle these bitches surround me they can't miss em,0
20580,20580,s o to dat bitch ass nigga in alabama who wanna kill me TAG,0
7766,7766,and you kno we the opposite of down bitch we up,0
14065,14065,rt TAG TAG ill fight you ya big daft cunt,0
17669,17669,rt TAG crazy bird,0
23997,23997,i need some claritin clear in this bitch,0
15310,15310,rt TAG if more den niggas can say dey fuked yo bitch u shuldnt be cuffin her,0
13872,13872,police niccas tryn raid da trap,0
13670,13670,only fags say swag shits mad retarded,1
3038,3038,dividendmaster obama is a bitch his speech was pure politics for mid terms only way we destroy isis is with troops on the ground,0
22125,22125,this nigguh got somebody contact as ebola lol,0
16979,16979,rt TAG i m to the point where i ll take a manual and not bitch about it,0
7604,7604,all of my bitches know they temporary,0
19374,19374,rt TAG your still on the side hoe stfu,0
23141,23141,yeah you bad but hoe so what,0
23256,23256,you bitch hole you never text me back can you guess who this is haha i never text anyone back my bad,0
12996,12996,my black queen dreading my hairs thank you most high for this moor queen i asked you for i want to be better with her,0
18091,18091,rt TAG i got problems and the bitch heard me call her a bitch so now i have,0
18886,18886,rt TAG bitch do it look like i care n o o o o o o,0
2945,2945,darealalexinla TAG he wasn't training gook boy doe,0
24264,24264,niggas amp bitches dating ugly niggas amp hoes kuz they can trust em then they cheat w the elite hoes amp niggas,0
7078,7078,sramirez that's you faggot you eat shit for fun,0
7878,7878,ayy yo TAG my nigga TAG be all up on da pussy not lettin dat muafucka breathe,0
6944,6944,ronsonsolaqa i love you too pussy lmaooo,0
1141,1141,billieboymitch TAG man i was bouta text all the bitches that ever told me that lmao you should,0
3436,3436,hype i'm not delivering to that bitch boy anymore,0
10359,10359,i got bitches tho that's all i got,0
6170,6170,infidelpamelalc TAG can kiss my ass and yes muhammed was a bitch just like osama binladen,0
777,777,#southcarolina is full of white trash,1
23474,23474,you're pussy ass set don't mean shit to me,0
13843,13843,picture time outside of metro fucking fags,0
21814,21814,these hoes they loving the crewwww,0
12776,12776,math is forever confusing to me TAG,0
16998,16998,rt TAG love for these hoes,0
3615,3615,jawshoeeahhh bitch,0
23231,23231,you ain't my bitch so lil bitch why you bitchin,0
9575,9575,greinke you sneaky son of a bitch you,0
266,266,trelekidd yo bitch is gucci mane TAG my bitch a stoner,0
17003,17003,rt TAG quotable TAG if my man ain't appreciating me this pussy definitely is gonna end up in another nigga mouth you,0
4988,4988,thequeensoxill i'd rather ask yours is she a nappy headed hoe too and is your grandma as well i'd be ashamed to be in your family,0
1296,1296,hermosa jayy can i bring anotha bitch or nah,0
14700,14700,rt TAG lmaooo hoes so childish,0
20173,20173,rt TAG joseline did not sneak athea if a bitch you dont like coming at you like that amp you still sit yo ass onnat couch thats,0
24704,24704,why you act like a little booshie bitch now that's why you don't have friends hoe,0
7504,7504,after i say some shit i just be like wow that was so uncalled for you're really a bitch attitude on,0
12021,12021,iv decided to grow my hair i aint braiding it tho straight curls out dis bitch,0
4375,4375,proseish yeah because george zimmerman is a pussy ass coward,0
9381,9381,gasoline TAG what did the last pussy you had taste like,0
2201,2201,time for the lonely hoes watching TAG re runs,0
21720,21720,these bitches dead be sucking and fucking niggaz with no condom then wanna rock a whitw dress the next day like bout dem clean,0
6143,6143,iamkrause i see da dayd presidents coz my bitches and hoes be makin money day way,0
14716,14716,rt TAG bunch of rappers boutta flood the internets w trash remixes,0
5324,5324,lifeofsin theeepp that's my bitch,0
20638,20638,scientists have recently discovered that bitches do in fact be trippin,0
23695,23695,but at the same time she hates me so i don't wanna trust her bitch ass,0
17444,17444,rt TAG future bae best drink fiji water so her pussy taste like retweets amp cinammon apples,0
20519,20519,repeat after me where my bitches,0
1336,1336,jay kay this weather need to not flag today we trying to zip a bitch tonight yessssirrrrr,0
15944,15944,rt TAG dropping all these hoes,0
8908,8908,eagles fans will always be annoying faggots,0
16295,16295,rt TAG iggy got a fat ass but other than the bitch look like a flounder fish,0
22528,22528,we know you fat hoes are not big boned your jus fat af,0
20559,20559,rule number two don't trust nobody especially a bitch with a hookers body,0
18958,18958,rt TAG i still laugh at maniac being scared of needles i bet he was crying like a bitch when he got his gay ass tat,0
21297,21297,teairri marie is crazy the poor girl ain't do anything to her bitter ass bird,0
24320,24320,on the first day of school my backpack had no paper and no books all it had were granola bars a brownie and a bag of cookies,0
6379,6379,keishagreyxxx that's the beauty of them brownies i always daydream about what i'd do if i hit the powerball lol nerdy but fun,0
20047,20047,rt TAG i'm only back cause i don't wanna see the boys lose to trash TAG,0
1995,1995,amp i most defiantly will not let no bitch who fw a nigga i already had get the best out of me fuccin wit my hand-me-downs amp shit,0
22030,22030,this dumb berk drives in circles through town on his bright yellow cycle with music blaring incredibly,0
19229,19229,rt TAG i hate hoe ass people,1
322,322,datfullerkid TAG yall both gimped up ain't tht a bitch huh lol,0
21045,21045,some of these sex gifs are fucking retarded,0
21660,21660,them taz angel hoes need some furniture,0
12639,12639,look at them hoes man fuck them hoes niggah lets get smoked,0
15784,15784,rt TAG if a hoe give my lil sista a eye like that she betta call me so we can go jump the bitch,0
19648,19648,rt TAG i wish i had pretty colored eyes,0
5905,5905,edouglas i know how you feel wait no i don't perfect week for me would be yanks not getting lee TAG TAG,0
21265,21265,turnt up with yo bitch in a house party,0
12206,12206,karmas a bitch i guess you should of loved the old me,0
12009,12009,its nt that i hate that bitch i just hate the shot he do,0
11669,11669,if you single just start hitting up those hoes,0
1950,1950,whiteboytatted dudes out here will try and fuck ya bitch behind ya back and tell you she aint good for ya its happend,0
3167,3167,femshaveballz what an unfortunate clothing choice hoes with the crooked belly ring completes the dumb trash motif perfectly,0
11336,11336,i'm not from the ghetto,0
12237,12237,killing it at home TAG TAG TAG TAG TAG TAG TAG TAG,0
18098,18098,rt TAG when ling ling talkin shit amp u finally understand her,0
17019,17019,rt TAG bitches tweeting last night gt gt like they did something special except be hoes,0
14499,14499,rt TAG people congratulate on losing weight for my health but in reality i lost all the weight so i could fuck hot bitches,0
14761,14761,rt TAG rihanna really is trash,0
5000,5000,tielermlg TAG TAG coming to the rescue of some retard licking dirty skidmarks on the internet you guys are fucktards,1
21005,21005,social media post about rival social media app i shall never let the word edited appear next to my facebook status double read it bitch,0
15458,15458,rt TAG math city bitch math math city bitch math city bitch math math city bitch and equals bitch,0
14985,14985,rt TAG i don't support that ya idiot and if i'm a teabagger you're being teabagged TAG TAG TAG,1
3119,3119,elyssajankowski TAG haha she a stupid hoe,0
7613,7613,all the bitches in shameless are straight bugoutsss,0
18333,18333,rt TAG koniikonn weezy wee if you ask me every bitch gay not me i'm all sexual wtf is all sexual if you don't mind me asking,0
3704,3704,juice i know bout yo wack ass dreads nigger,0
2720,2720,cbsthismorning TAG racist TAG tx trash racist why wld u intvw TAG n ask racist questions itwas so disrespectful,1
368,368,molssyo one of us is on drugs and its me but you're still wrong TAG hahahahahahah im a bitch sometimes (:,0
8107,8107,black guy in class attempts to throw a paper ball into the trash misses mrs mundy you're a disgrace to your race marcus,0
20353,20353,rt TAG TAG to that niggah TAG go follow,0
12788,12788,maybe if you weren't such a conceited bitch more people would like you,0
21667,21667,then bitches gon fuck just because money long,0
92,92,caelang edham TAG that nigga was eating that hoe lol hell yea lol john paul nigga said john paul,0
898,898,#porn #android #iphone #ipad #sex #xxx TAG a very hot black tranny is mastu,0
23527,23527,pm son of a bitch ate my mac n cheese,0
19304,19304,rt TAG why is it always the bitches with no money no job no contribution to anything financial that have the highest standards,0
13959,13959,quan and dino them faggot ass niggas aight man,0
24456,24456,sometimes i'm just like wow this bitch had the audacity to talk shit look at you and your life then look at me and mine,0
12588,12588,lol TAG most chicks that go to enon are hoes or reformed hoes,0
15894,15894,rt TAG good pussy comes with a smart ass mouth amp a crazy ass attitude,0
11354,11354,i'm on that good kush and alcohol i got some down bitches but the can crawl,0
8324,8324,can this bitch sit the fuck down and shut the fuck up,0
4858,4858,tayscalf TAG fuck em right in the pussy,0
5170,5170,wyattnuckels TAG glad you could get your daily dose of giggles faggot,0
3227,3227,goosemon er you were there bitch lol,0
24771,24771,you look like your stop talking about fucking bitches,0
13327,13327,niggas cry when they get hit high and cry when they get hit low nfl full of pussies now,0
16645,16645,rt TAG rt TAG i just wanna state for the record that i don t have any hoes,0
729,729,#indigenouspeoplesday right because these TAG had a lot of TAG right nomg TAG,0
5404,5404,icantmiss boys still got birds in the cage lol,0
630,630,call me keyshawn johnson cause im catchin erry hoe,0
4770,4770,stevestockmantx you teabagger dunces want to eliminate education all together so you can groom more teabag voters lol #thedumbestteabagger,0
3648,3648,jergucci i can trap anywhere i wanna just because i ain't a bitch n in rarely solo,0
1106,1106,ann e lizabeth i can't stop being a lil bitch,0
19620,19620,rt TAG bitch you guessed it,0
23016,23016,y'all mfs better believe in karma that bitch oh so real,0
12541,12541,lmaoooooooo TAG you woke up a faggot didnt you TAG my nigga ain't get carded since i was a sophomore b,0
17826,17826,rt TAG TAG when you tryna get bitches on linkedin,0
13961,13961,quisiera amarte no puedo no mi mama me dijo dont love them hoes,0
177,177,lipe the great h rheyd lipe the great shut up zoe fight me pussy for zoe i'm good man you are good ma'am move along now,0
16825,16825,rt TAG TAG TAG TAG powers u don't go outside ur tanks been on full for months u anti social monkey,0
6831,6831,phishlicia i got weed come over faggot,0
14287,14287,rt TAG when you look like trash and someone compliments you,0
23664,23664,bitches be like i'm mixed wit italian chinese nd african american i be like bitch just cuz you ate ur,1
10348,10348,i got a measly followers on instagram that's probably why these bitches ain't takin me serious,0
7644,7644,all these niggas with these love quote pages are some pussies them niggas don't be living what they talking bout,0
23098,23098,yankees great joe dimaggio reportedly used to beat wife marilyn monroe here she is in announcing divorce,0
91,91,chlldhoodruiner when ur teacher tells u that u have homework this bitch need to go,0
24386,24386,really tired of having a constant bitch face,0
24110,24110,its been years and this bitch still thinks im over how she did me over i dont think so decline,0
6659,6659,mckinley oh you spelled give wrong psh thought i'd be a bitch,0
2874,2874,coley cee TAG TAG lmaooo coley just whammmmed him add this to it swervee bitch,0
10354,10354,i got ass cheeks on my white tee all these hoes keep grindin on me,0
5327,5327,maniac mind TAG stfu with that what i'm gonna do and just fuck oh pussy ads nigga,0
10715,10715,i love how hoes be like omg warped tour yayyyyy TAG,0
21046,21046,some of y'all females undercover hoes,0
9144,9144,foley abduction linked to british jihadi kidnapping ring via TAG TAG,0
1218,1218,davethebrave watching TAG on TAG bro you a han for stealing my tweet bitch ass nigga,0
11845,11845,iont see how some of you niggas fags,1
1862,1862,nerfgunirwin dalerts just saw ashton hardly anyone cared waiting for harry wtf bitch i'd be all up in ashton's grill you feel,0
20017,20017,rt TAG happy monday bitches just wanted you to know yes you can don't ever fucking forget how amazing and strong you are,0
14522,14522,rt TAG i want some popcorn hoes bol,0
8124,8124,bobby bitch dickhead oprahsidenigga top bobby shmurda songs hot nigga,0
9888,9888,hope y'all kno wen u eat pussy u one inch away from death,0
10028,10028,i am such a little bitch today,0
6051,6051,grrizziy right in the fucking pussy,0
2752,2752,callneeshcakey bitch i know stfu,0
9401,9401,get on your shit hoe,0
21142,21142,stay home then bitch fuck u,1
20798,20798,short answer yes sage grouse rebellion will obama use two small birds to limit oil drilling in the west,0
19924,19924,rt TAG life's a bitch but that's the only love i know,0
14196,14196,rt TAG invite me on your show you lying pussy TAG republicans are afraid of me they don't want to talk to me,0
13669,13669,only faggots use white ds's,1
8305,8305,can i bring another bitch or nah,0
16119,16119,rt TAG lana uses the term bad bitch in a uv track i've never been more proud,0
23744,23744,dblite works like a charm in openwrt arduino yun with full test coverage the gyp version would rarely made in there,0
1183,1183,ciddyp i wouldn't trust a male cheerleader all cuz cimarron got one amp he got allll the bitches,0
7619,7619,all the pictures of the ex are gone there's no pictures with the side hoe posted slides into his dm's like,0
4421,4421,pnolia jay shut up bitch nigga,0
19636,19636,rt TAG TAG you little stupid ass bitch i aint fucking with you,0
5723,5723,charloosss TAG TAG i'll chug my tall can but homegirl won't approve lol,0
19688,19688,rt TAG i look at every bitch ass that walk past me,0
22210,22210,today has been a bitch i hit myself in the face with a branch i lost like pounds of water weight and i'm sunburnt thank you,0
7882,7882,bf i think we need some pet insurance gf lmao why what for bf because i'm destroying your pussy everyday,0
9675,9675,harry must thincc i'm the bitch he can fall bacc on ah sum boi byeeeee,0
10726,10726,i love these stupid holiday commercials you thought you were going to get a car nope bitch you got an ugly ass sweater,0
12960,12960,my bae said u bitches watch y'all mouth lmao,0
1151,1151,bossman carl i just wanna do something for somebody boy sound desperate than hoe how you bout you start off and flat that nose of yours,0
13025,13025,my dog is number bae and way over these hoes,0
